order_id,order_date,customer_id,product_id,product_name,product_category,quantity,unit_price,discount,sales_amount,region
ORD-000801,2024-03-25,CUST-00006,PROD-1016,Laptop Pro,Electronics,2,1653.23,0.0,3306.46,North America
ORD-004245,2024-03-25,CUST-00447,PROD-2368,Smartphone X,Electronics,1,1923.82,0.05,1827.63,North America
ORD-000507,2024-03-25,CUST-00441,PROD-4871,Organizer,Office Supplies,1,183.33,0.0,183.33,Asia Pacific
ORD-000518,2024-03-25,CUST-00639,PROD-8729,Security Tools,Software,1,749.27,0.0,749.27,Middle East
ORD-004544,2024-03-25,CUST-00544,PROD-2548,Project Manager,Software,1,431.76,0.0,431.76,Europe
ORD-001140,2024-03-25,CUST-00088,PROD-6308,Smartwatch,Electronics,2,659.43,0.15,1121.03,Latin America
ORD-003469,2024-03-25,CUST-00833,PROD-4871,Organizer,Office Supplies,1,135.22,0.0,135.22,Latin America
ORD-004698,2024-03-25,CUST-00427,PROD-2548,Project Manager,Software,1,937.44,0.0,937.44,North America
ORD-001693,2024-03-25,CUST-00023,PROD-9042,Filing Cabinet,Furniture,10,690.7,0.05,6561.62,Asia Pacific
ORD-002138,2024-03-25,CUST-00296,PROD-3850,Paper Pack,Office Supplies,3,164.55,0.0,493.65,North America
ORD-004408,2024-03-25,CUST-00363,PROD-5259,Standing Desk,Furniture,10,935.67,0.1,8421.03,North America
ORD-003205,2024-03-25,CUST-00328,PROD-8992,Cloud Storage,Software,1,707.96,0.2,566.37,Latin America
ORD-004657,2024-03-25,CUST-00784,PROD-6302,Printer,Office Supplies,1,183.02,0.1,164.72,Europe
ORD-004958,2024-03-25,CUST-00617,PROD-9308,Bookshelf,Furniture,3,413.0,0.05,1177.04,North America
ORD-004653,2024-03-25,CUST-00485,PROD-8992,Cloud Storage,Software,2,717.9,0.05,1364.01,Europe
ORD-000902,2024-03-25,CUST-00818,PROD-9308,Bookshelf,Furniture,1,913.97,0.0,913.97,Middle East
ORD-000900,2024-03-25,CUST-00971,PROD-9333,CRM Suite,Software,1,618.88,0.0,618.88,Europe
ORD-001595,2024-03-25,CUST-00189,PROD-3850,Paper Pack,Office Supplies,1,120.78,0.05,114.74,Latin America
ORD-001798,2024-03-25,CUST-00245,PROD-7557,Notebooks,Office Supplies,1,55.74,0.1,50.16,North America
ORD-004488,2024-03-25,CUST-00550,PROD-2368,Smartphone X,Electronics,2,985.34,0.0,1970.69,Europe
ORD-000093,2024-03-25,CUST-00144,PROD-2548,Project Manager,Software,1,642.96,0.15,546.52,Europe
ORD-004873,2024-03-25,CUST-00621,PROD-3850,Paper Pack,Office Supplies,5,72.56,0.15,308.36,Latin America
ORD-004876,2024-03-25,CUST-00543,PROD-1016,Laptop Pro,Electronics,1,1377.86,0.0,1377.86,Europe
ORD-002214,2024-03-25,CUST-00688,PROD-2548,Project Manager,Software,5,449.6,0.15,1910.8,Latin America
ORD-003144,2024-03-25,CUST-00615,PROD-5259,Standing Desk,Furniture,1,1474.73,0.0,1474.73,North America
ORD-001721,2024-03-25,CUST-00269,PROD-2548,Project Manager,Software,1,647.58,0.0,647.58,Latin America
ORD-001663,2024-03-25,CUST-00463,PROD-9308,Bookshelf,Furniture,3,904.34,0.2,2170.43,North America
ORD-002201,2024-03-25,CUST-00668,PROD-8992,Cloud Storage,Software,2,691.27,0.0,1382.55,Middle East
ORD-000407,2024-03-25,CUST-00892,PROD-9042,Filing Cabinet,Furniture,2,998.91,0.1,1798.03,Latin America
ORD-004078,2024-03-25,CUST-00750,PROD-1016,Laptop Pro,Electronics,1,1250.9,0.1,1125.81,Latin America
ORD-000968,2024-03-25,CUST-00807,PROD-2368,Smartphone X,Electronics,2,2027.38,0.0,4054.77,Latin America
ORD-002510,2024-03-25,CUST-00834,PROD-7101,Office Chair,Furniture,1,845.95,0.15,719.06,Asia Pacific
ORD-004512,2024-03-25,CUST-00603,PROD-9333,CRM Suite,Software,3,943.97,0.0,2831.91,North America
ORD-000172,2024-03-25,CUST-00324,PROD-6302,Printer,Office Supplies,2,110.41,0.0,220.82,Asia Pacific
ORD-000771,2024-03-26,CUST-00222,PROD-6530,Headphones,Electronics,3,1899.28,0.1,5128.05,Latin America
ORD-000243,2024-03-26,CUST-00218,PROD-9308,Bookshelf,Furniture,1,915.23,0.0,915.23,North America
ORD-004388,2024-03-26,CUST-00027,PROD-5665,Tablet Plus,Electronics,2,2116.65,0.0,4233.31,North America
ORD-004530,2024-03-26,CUST-00322,PROD-5259,Standing Desk,Furniture,1,1031.4,0.1,928.26,Asia Pacific
ORD-003599,2024-03-26,CUST-00252,PROD-2548,Project Manager,Software,3,467.03,0.0,1401.09,Europe
ORD-000366,2024-03-26,CUST-00804,PROD-8992,Cloud Storage,Software,1,605.47,0.0,605.47,Europe
ORD-004846,2024-03-26,CUST-00526,PROD-9333,CRM Suite,Software,5,612.51,0.05,2909.44,Asia Pacific
ORD-002482,2024-03-26,CUST-00385,PROD-6308,Smartwatch,Electronics,1,806.91,0.05,766.57,Middle East
ORD-001941,2024-03-26,CUST-00475,PROD-2548,Project Manager,Software,1,357.19,0.0,357.19,Europe
ORD-002307,2024-03-26,CUST-00722,PROD-5259,Standing Desk,Furniture,2,779.28,0.0,1558.56,Middle East
ORD-002818,2024-03-26,CUST-00207,PROD-2548,Project Manager,Software,1,525.38,0.05,499.11,Latin America
ORD-004561,2024-03-26,CUST-00116,PROD-3498,Conference Table,Furniture,2,1239.51,0.0,2479.01,Europe
ORD-001486,2024-03-26,CUST-00967,PROD-9042,Filing Cabinet,Furniture,1,758.98,0.0,758.98,Latin America
ORD-002968,2024-03-26,CUST-00802,PROD-6302,Printer,Office Supplies,2,53.33,0.0,106.66,Middle East
ORD-004071,2024-03-26,CUST-00223,PROD-8729,Security Tools,Software,1,231.73,0.1,208.56,Asia Pacific
ORD-002199,2024-03-26,CUST-00273,PROD-6308,Smartwatch,Electronics,5,1402.99,0.0,7014.96,Asia Pacific
ORD-003866,2024-03-26,CUST-00120,PROD-8992,Cloud Storage,Software,5,551.08,0.05,2617.62,Asia Pacific
ORD-003883,2024-03-26,CUST-00345,PROD-5259,Standing Desk,Furniture,1,788.32,0.0,788.32,Latin America
ORD-002897,2024-03-26,CUST-00977,PROD-6308,Smartwatch,Electronics,5,1620.95,0.05,7699.5,Middle East
ORD-003009,2024-03-27,CUST-00844,PROD-5259,Standing Desk,Furniture,2,642.71,0.05,1221.14,Middle East
ORD-004844,2024-03-27,CUST-00963,PROD-2368,Smartphone X,Electronics,2,1106.67,0.15,1881.34,Asia Pacific
ORD-002561,2024-03-27,CUST-00103,PROD-0113,Analytics Platform,Software,1,234.4,0.15,199.24,Europe
ORD-001832,2024-03-27,CUST-00570,PROD-7557,Notebooks,Office Supplies,1,162.84,0.0,162.84,Asia Pacific
ORD-004786,2024-03-27,CUST-00772,PROD-0113,Analytics Platform,Software,3,278.43,0.05,793.51,Latin America
ORD-001292,2024-03-27,CUST-00286,PROD-8992,Cloud Storage,Software,1,986.99,0.1,888.29,Middle East
ORD-002317,2024-03-27,CUST-00524,PROD-0113,Analytics Platform,Software,1,956.03,0.0,956.03,Europe
ORD-002681,2024-03-27,CUST-00234,PROD-7557,Notebooks,Office Supplies,1,118.87,0.0,118.87,Latin America
ORD-000291,2024-03-27,CUST-00390,PROD-8992,Cloud Storage,Software,2,587.52,0.05,1116.29,Latin America
ORD-002832,2024-03-27,CUST-00434,PROD-8992,Cloud Storage,Software,1,856.45,0.0,856.45,Middle East
ORD-002498,2024-03-27,CUST-00155,PROD-3850,Paper Pack,Office Supplies,2,98.9,0.15,168.13,Asia Pacific
ORD-002060,2024-03-27,CUST-00749,PROD-0317,Pens Set,Office Supplies,1,167.65,0.0,167.65,Europe
ORD-002915,2024-03-27,CUST-00836,PROD-3850,Paper Pack,Office Supplies,3,148.85,0.0,446.56,Latin America
ORD-002784,2024-03-27,CUST-00523,PROD-8729,Security Tools,Software,2,624.8,0.05,1187.12,Latin America
ORD-002244,2024-03-27,CUST-00865,PROD-9308,Bookshelf,Furniture,3,413.05,0.0,1239.16,Latin America
ORD-002338,2024-03-27,CUST-00771,PROD-3850,Paper Pack,Office Supplies,3,152.83,0.15,389.72,Middle East
ORD-004357,2024-03-27,CUST-00010,PROD-0113,Analytics Platform,Software,1,493.91,0.0,493.91,Europe
ORD-001332,2024-03-27,CUST-00261,PROD-9308,Bookshelf,Furniture,5,488.64,0.05,2321.06,Asia Pacific
ORD-000468,2024-03-27,CUST-00486,PROD-4871,Organizer,Office Supplies,3,85.36,0.0,256.07,Middle East
ORD-002759,2024-03-27,CUST-00986,PROD-6302,Printer,Office Supplies,1,184.38,0.0,184.38,North America
ORD-003194,2024-03-27,CUST-00908,PROD-9042,Filing Cabinet,Furniture,1,1267.33,0.05,1203.97,Europe
ORD-001805,2024-03-28,CUST-00637,PROD-9333,CRM Suite,Software,1,752.76,0.15,639.85,Latin America
ORD-002438,2024-03-28,CUST-00736,PROD-9333,CRM Suite,Software,1,879.38,0.15,747.47,Latin America
ORD-000932,2024-03-28,CUST-00810,PROD-2368,Smartphone X,Electronics,1,2199.92,0.0,2199.92,Asia Pacific
ORD-001535,2024-03-28,CUST-00213,PROD-8729,Security Tools,Software,5,529.56,0.0,2647.79,Europe
ORD-003693,2024-03-28,CUST-00228,PROD-3498,Conference Table,Furniture,2,504.37,0.0,1008.73,Middle East
ORD-000898,2024-03-28,CUST-00423,PROD-9333,CRM Suite,Software,2,732.29,0.05,1391.36,Asia Pacific
ORD-001133,2024-03-28,CUST-00177,PROD-6308,Smartwatch,Electronics,1,2269.62,0.0,2269.62,Europe
ORD-000764,2024-03-28,CUST-00562,PROD-9042,Filing Cabinet,Furniture,1,1059.69,0.0,1059.69,Middle East
ORD-000983,2024-03-28,CUST-00175,PROD-5665,Tablet Plus,Electronics,2,915.57,0.0,1831.13,Asia Pacific
ORD-000079,2024-03-28,CUST-00160,PROD-3850,Paper Pack,Office Supplies,5,189.9,0.15,807.08,Latin America
ORD-003421,2024-03-28,CUST-00873,PROD-3850,Paper Pack,Office Supplies,2,196.24,0.1,353.23,Europe
ORD-004976,2024-03-28,CUST-00316,PROD-7101,Office Chair,Furniture,3,561.59,0.0,1684.78,Asia Pacific
ORD-002356,2024-03-28,CUST-00512,PROD-6302,Printer,Office Supplies,5,182.5,0.05,866.87,Europe
ORD-001104,2024-03-28,CUST-00816,PROD-8992,Cloud Storage,Software,2,744.54,0.05,1414.62,Europe
ORD-002068,2024-03-28,CUST-00582,PROD-3498,Conference Table,Furniture,1,814.47,0.15,692.3,Asia Pacific
ORD-002983,2024-03-28,CUST-00232,PROD-2548,Project Manager,Software,2,252.47,0.05,479.7,Europe
ORD-000719,2024-03-28,CUST-00019,PROD-3850,Paper Pack,Office Supplies,1,120.24,0.0,120.24,Latin America
ORD-001940,2024-03-28,CUST-00851,PROD-9308,Bookshelf,Furniture,1,1212.79,0.15,1030.87,Latin America
ORD-002815,2024-03-28,CUST-00371,PROD-7101,Office Chair,Furniture,3,480.95,0.15,1226.43,North America
ORD-001007,2024-03-28,CUST-00542,PROD-8992,Cloud Storage,Software,1,265.26,0.0,265.26,Latin America
ORD-004242,2024-03-28,CUST-00102,PROD-0317,Pens Set,Office Supplies,1,69.63,0.15,59.19,Middle East
ORD-000405,2024-03-28,CUST-00190,PROD-8729,Security Tools,Software,2,819.71,0.05,1557.44,Middle East
ORD-002626,2024-03-28,CUST-00575,PROD-0113,Analytics Platform,Software,1,547.75,0.05,520.36,Middle East
ORD-002590,2024-03-28,CUST-00986,PROD-6302,Printer,Office Supplies,1,116.14,0.0,116.14,North America
ORD-004531,2024-03-28,CUST-00058,PROD-9308,Bookshelf,Furniture,1,906.7,0.0,906.7,Asia Pacific
ORD-002540,2024-03-29,CUST-00580,PROD-2548,Project Manager,Software,1,219.98,0.2,175.98,North America
ORD-004035,2024-03-29,CUST-00291,PROD-1016,Laptop Pro,Electronics,3,2480.4,0.0,7441.19,Middle East
ORD-001388,2024-03-29,CUST-00394,PROD-9308,Bookshelf,Furniture,3,1096.19,0.0,3288.57,Middle East
ORD-001517,2024-03-29,CUST-00825,PROD-6530,Headphones,Electronics,5,818.79,0.15,3479.86,Middle East
ORD-001016,2024-03-29,CUST-00986,PROD-4871,Organizer,Office Supplies,1,164.68,0.0,164.68,Middle East
ORD-003708,2024-03-29,CUST-00166,PROD-2548,Project Manager,Software,2,810.02,0.1,1458.04,Asia Pacific
ORD-000632,2024-03-29,CUST-00082,PROD-0317,Pens Set,Office Supplies,1,198.64,0.05,188.71,Latin America
ORD-002228,2024-03-29,CUST-00004,PROD-2368,Smartphone X,Electronics,1,964.27,0.1,867.84,Middle East
ORD-003436,2024-03-29,CUST-00950,PROD-6530,Headphones,Electronics,3,1352.11,0.0,4056.34,Latin America
ORD-003090,2024-03-29,CUST-00229,PROD-7101,Office Chair,Furniture,5,643.11,0.1,2894.01,Asia Pacific
ORD-004368,2024-03-29,CUST-00535,PROD-6302,Printer,Office Supplies,1,196.01,0.0,196.01,North America
ORD-002035,2024-03-29,CUST-00432,PROD-4871,Organizer,Office Supplies,2,128.24,0.05,243.66,Asia Pacific
ORD-003767,2024-03-29,CUST-00487,PROD-7557,Notebooks,Office Supplies,3,64.29,0.0,192.86,North America
ORD-004667,2024-03-29,CUST-00212,PROD-3850,Paper Pack,Office Supplies,2,176.55,0.0,353.1,Middle East
ORD-002553,2024-03-29,CUST-00925,PROD-6302,Printer,Office Supplies,5,20.64,0.0,103.18,Latin America
ORD-003403,2024-03-29,CUST-00428,PROD-9042,Filing Cabinet,Furniture,1,314.56,0.05,298.84,North America
ORD-004170,2024-03-29,CUST-00555,PROD-9308,Bookshelf,Furniture,1,1451.64,0.0,1451.64,Europe
ORD-002421,2024-03-29,CUST-00940,PROD-9308,Bookshelf,Furniture,1,942.74,0.0,942.74,Latin America
ORD-002851,2024-03-30,CUST-00120,PROD-1016,Laptop Pro,Electronics,1,1436.13,0.0,1436.13,Europe
ORD-003277,2024-03-30,CUST-00844,PROD-5259,Standing Desk,Furniture,1,761.65,0.0,761.65,North America
ORD-001338,2024-03-30,CUST-00831,PROD-6302,Printer,Office Supplies,3,84.09,0.0,252.28,North America
ORD-002248,2024-03-30,CUST-00519,PROD-0113,Analytics Platform,Software,2,861.91,0.0,1723.81,North America
ORD-002726,2024-03-30,CUST-00527,PROD-7101,Office Chair,Furniture,1,1367.09,0.2,1093.67,Middle East
ORD-002603,2024-03-30,CUST-00923,PROD-8729,Security Tools,Software,2,715.52,0.0,1431.03,Latin America
ORD-000667,2024-03-30,CUST-00210,PROD-6302,Printer,Office Supplies,3,122.91,0.15,313.43,Europe
ORD-001185,2024-03-30,CUST-00554,PROD-2548,Project Manager,Software,2,950.11,0.05,1805.21,North America
ORD-001004,2024-03-30,CUST-00841,PROD-6530,Headphones,Electronics,2,2116.79,0.0,4233.58,North America
ORD-000761,2024-03-30,CUST-00573,PROD-3498,Conference Table,Furniture,2,1337.32,0.05,2540.91,Europe
ORD-002049,2024-03-30,CUST-00882,PROD-0113,Analytics Platform,Software,1,470.91,0.0,470.91,Latin America
ORD-001995,2024-03-30,CUST-00168,PROD-2368,Smartphone X,Electronics,5,693.18,0.1,3119.3,Europe
ORD-003997,2024-03-30,CUST-00875,PROD-6302,Printer,Office Supplies,1,139.93,0.0,139.93,Middle East
ORD-001569,2024-03-30,CUST-00384,PROD-8729,Security Tools,Software,2,259.54,0.0,519.09,Latin America
ORD-000203,2024-03-30,CUST-00940,PROD-0113,Analytics Platform,Software,2,527.53,0.0,1055.06,Middle East
ORD-002899,2024-03-30,CUST-00308,PROD-5259,Standing Desk,Furniture,2,1280.36,0.1,2304.65,Latin America
ORD-001734,2024-03-30,CUST-00530,PROD-8992,Cloud Storage,Software,1,722.63,0.05,686.5,North America
ORD-001305,2024-03-30,CUST-00961,PROD-8729,Security Tools,Software,10,486.99,0.0,4869.94,North America
ORD-003862,2024-03-31,CUST-00115,PROD-7557,Notebooks,Office Supplies,1,185.94,0.0,185.94,North America
ORD-003058,2024-03-31,CUST-00626,PROD-9042,Filing Cabinet,Furniture,3,1214.61,0.15,3097.24,Asia Pacific
ORD-004910,2024-03-31,CUST-00389,PROD-0113,Analytics Platform,Software,5,773.24,0.0,3866.2,Europe
ORD-001303,2024-03-31,CUST-00269,PROD-1016,Laptop Pro,Electronics,1,2159.88,0.0,2159.88,Asia Pacific
ORD-000956,2024-03-31,CUST-00455,PROD-6302,Printer,Office Supplies,3,169.16,0.0,507.47,North America
ORD-002448,2024-03-31,CUST-00170,PROD-6308,Smartwatch,Electronics,1,1559.82,0.2,1247.86,Middle East
ORD-001286,2024-03-31,CUST-00289,PROD-1016,Laptop Pro,Electronics,1,2476.98,0.0,2476.98,North America
ORD-004266,2024-03-31,CUST-00588,PROD-3498,Conference Table,Furniture,10,1493.59,0.15,12695.47,North America
ORD-003499,2024-03-31,CUST-00649,PROD-9042,Filing Cabinet,Furniture,1,1179.41,0.1,1061.47,Asia Pacific
ORD-002156,2024-03-31,CUST-00773,PROD-0113,Analytics Platform,Software,1,834.41,0.05,792.69,Latin America
ORD-004169,2024-03-31,CUST-00506,PROD-8729,Security Tools,Software,1,784.3,0.0,784.3,Europe
ORD-001676,2024-03-31,CUST-00854,PROD-3850,Paper Pack,Office Supplies,1,100.93,0.05,95.88,Asia Pacific
ORD-003957,2024-03-31,CUST-00477,PROD-7101,Office Chair,Furniture,1,573.26,0.1,515.93,Europe
ORD-004785,2024-03-31,CUST-00268,PROD-0113,Analytics Platform,Software,2,718.79,0.0,1437.57,Europe
ORD-003794,2024-03-31,CUST-00340,PROD-0113,Analytics Platform,Software,5,541.57,0.05,2572.47,Asia Pacific
ORD-004186,2024-03-31,CUST-00946,PROD-9333,CRM Suite,Software,3,465.74,0.1,1257.51,Asia Pacific
ORD-002697,2024-03-31,CUST-00525,PROD-1016,Laptop Pro,Electronics,1,1594.47,0.0,1594.47,Middle East
ORD-000678,2024-03-31,CUST-00439,PROD-7557,Notebooks,Office Supplies,2,118.93,0.0,237.86,Asia Pacific
ORD-000863,2024-03-31,CUST-00197,PROD-0317,Pens Set,Office Supplies,3,92.58,0.05,263.85,Middle East
ORD-001589,2024-03-31,CUST-00696,PROD-8729,Security Tools,Software,2,759.45,0.0,1518.9,Middle East
ORD-003412,2024-04-01,CUST-00786,PROD-8729,Security Tools,Software,1,617.8,0.0,617.8,Latin America
ORD-000200,2024-04-01,CUST-00915,PROD-5259,Standing Desk,Furniture,3,1183.09,0.0,3549.26,Europe
ORD-003735,2024-04-01,CUST-00510,PROD-8992,Cloud Storage,Software,3,742.9,0.05,2117.27,Europe
ORD-003792,2024-04-01,CUST-00739,PROD-6308,Smartwatch,Electronics,1,1205.06,0.1,1084.55,Latin America
ORD-002235,2024-04-01,CUST-00336,PROD-9308,Bookshelf,Furniture,1,993.95,0.15,844.85,Asia Pacific
ORD-002791,2024-04-01,CUST-00925,PROD-6530,Headphones,Electronics,2,1868.77,0.05,3550.66,North America
ORD-003511,2024-04-01,CUST-00691,PROD-5259,Standing Desk,Furniture,1,716.81,0.1,645.13,Middle East
ORD-002005,2024-04-01,CUST-00274,PROD-1016,Laptop Pro,Electronics,1,2469.29,0.0,2469.29,Middle East
ORD-001300,2024-04-01,CUST-00413,PROD-0113,Analytics Platform,Software,2,548.23,0.0,1096.47,North America
ORD-000911,2024-04-01,CUST-00613,PROD-9042,Filing Cabinet,Furniture,1,1266.63,0.1,1139.97,North America
ORD-003805,2024-04-01,CUST-00330,PROD-2368,Smartphone X,Electronics,5,1678.19,0.15,7132.3,Asia Pacific
ORD-001716,2024-04-01,CUST-00782,PROD-3850,Paper Pack,Office Supplies,1,184.63,0.05,175.4,North America
ORD-003887,2024-04-01,CUST-00463,PROD-2548,Project Manager,Software,1,714.62,0.0,714.62,Middle East
ORD-000587,2024-04-01,CUST-00871,PROD-9042,Filing Cabinet,Furniture,1,1499.36,0.0,1499.36,North America
ORD-004586,2024-04-01,CUST-00180,PROD-7557,Notebooks,Office Supplies,1,49.8,0.1,44.82,Middle East
ORD-001788,2024-04-01,CUST-00997,PROD-0317,Pens Set,Office Supplies,5,66.28,0.0,331.41,Asia Pacific
ORD-000506,2024-04-01,CUST-00780,PROD-0317,Pens Set,Office Supplies,1,32.77,0.0,32.77,Europe
ORD-001294,2024-04-01,CUST-00817,PROD-5665,Tablet Plus,Electronics,1,2217.86,0.0,2217.86,North America
ORD-002950,2024-04-01,CUST-00996,PROD-7557,Notebooks,Office Supplies,5,117.39,0.15,498.89,Europe
ORD-000523,2024-04-02,CUST-00350,PROD-9042,Filing Cabinet,Furniture,2,1189.18,0.1,2140.52,North America
ORD-004479,2024-04-02,CUST-00956,PROD-9308,Bookshelf,Furniture,2,944.03,0.0,1888.05,Europe
ORD-000762,2024-04-02,CUST-00665,PROD-0317,Pens Set,Office Supplies,2,151.94,0.0,303.88,Asia Pacific
ORD-004231,2024-04-02,CUST-00695,PROD-8729,Security Tools,Software,3,284.7,0.1,768.7,Europe
ORD-004743,2024-04-02,CUST-00413,PROD-3850,Paper Pack,Office Supplies,1,75.25,0.15,63.96,Europe
ORD-002234,2024-04-02,CUST-00740,PROD-2548,Project Manager,Software,10,442.98,0.0,4429.77,North America
ORD-003801,2024-04-02,CUST-00689,PROD-7557,Notebooks,Office Supplies,2,172.87,0.1,311.16,North America
ORD-000700,2024-04-02,CUST-00619,PROD-3850,Paper Pack,Office Supplies,1,170.06,0.05,161.55,Middle East
ORD-001892,2024-04-02,CUST-00425,PROD-5259,Standing Desk,Furniture,1,1391.47,0.05,1321.89,Asia Pacific
ORD-001932,2024-04-02,CUST-00739,PROD-5665,Tablet Plus,Electronics,2,1512.17,0.1,2721.9,Latin America
ORD-003370,2024-04-02,CUST-00443,PROD-5665,Tablet Plus,Electronics,1,1543.65,0.0,1543.65,Asia Pacific
ORD-004057,2024-04-02,CUST-00109,PROD-0317,Pens Set,Office Supplies,1,53.76,0.15,45.69,Latin America
ORD-000397,2024-04-02,CUST-00467,PROD-3498,Conference Table,Furniture,1,1036.72,0.05,984.88,North America
ORD-000522,2024-04-02,CUST-00084,PROD-4871,Organizer,Office Supplies,2,184.39,0.15,313.47,Asia Pacific
ORD-000224,2024-04-02,CUST-00571,PROD-2548,Project Manager,Software,5,984.46,0.05,4676.19,Asia Pacific
ORD-002399,2024-04-02,CUST-00618,PROD-8729,Security Tools,Software,2,324.72,0.1,584.5,Middle East
ORD-003961,2024-04-03,CUST-00642,PROD-2548,Project Manager,Software,2,526.14,0.0,1052.27,Middle East
ORD-002813,2024-04-03,CUST-00627,PROD-5665,Tablet Plus,Electronics,2,845.84,0.0,1691.69,North America
ORD-003383,2024-04-03,CUST-00394,PROD-0317,Pens Set,Office Supplies,3,140.41,0.05,400.17,Europe
ORD-004027,2024-04-03,CUST-00291,PROD-5665,Tablet Plus,Electronics,5,2427.56,0.0,12137.79,Latin America
ORD-000572,2024-04-03,CUST-00313,PROD-6302,Printer,Office Supplies,2,196.22,0.0,392.43,Europe
ORD-001545,2024-04-03,CUST-00737,PROD-4871,Organizer,Office Supplies,1,73.67,0.1,66.3,Latin America
ORD-004467,2024-04-03,CUST-00651,PROD-9333,CRM Suite,Software,1,394.84,0.2,315.87,Middle East
ORD-001204,2024-04-03,CUST-00252,PROD-8729,Security Tools,Software,1,829.07,0.0,829.07,Asia Pacific
ORD-003498,2024-04-03,CUST-00240,PROD-7557,Notebooks,Office Supplies,10,25.98,0.0,259.75,Middle East
ORD-001496,2024-04-03,CUST-00393,PROD-2368,Smartphone X,Electronics,2,2206.93,0.15,3751.78,Latin America
ORD-003984,2024-04-03,CUST-00407,PROD-6530,Headphones,Electronics,2,628.88,0.05,1194.86,Middle East
ORD-003578,2024-04-03,CUST-00401,PROD-2368,Smartphone X,Electronics,1,2389.42,0.0,2389.42,Asia Pacific
ORD-000557,2024-04-03,CUST-00323,PROD-5665,Tablet Plus,Electronics,1,1096.87,0.0,1096.87,Latin America
ORD-003233,2024-04-03,CUST-00270,PROD-6308,Smartwatch,Electronics,3,2480.8,0.0,7442.41,Latin America
ORD-004680,2024-04-03,CUST-00996,PROD-8729,Security Tools,Software,1,258.92,0.0,258.92,North America
ORD-004871,2024-04-03,CUST-00323,PROD-1016,Laptop Pro,Electronics,1,2273.98,0.0,2273.98,Latin America
ORD-000891,2024-04-03,CUST-00932,PROD-9308,Bookshelf,Furniture,3,611.79,0.15,1560.07,North America
ORD-000315,2024-04-03,CUST-00161,PROD-6302,Printer,Office Supplies,1,60.45,0.0,60.45,Europe
ORD-004154,2024-04-03,CUST-00404,PROD-9042,Filing Cabinet,Furniture,1,1232.75,0.1,1109.47,North America
ORD-004845,2024-04-03,CUST-00280,PROD-8729,Security Tools,Software,1,422.54,0.0,422.54,Latin America
ORD-001416,2024-04-04,CUST-00062,PROD-0113,Analytics Platform,Software,2,913.65,0.05,1735.93,Asia Pacific
ORD-000521,2024-04-04,CUST-00910,PROD-6308,Smartwatch,Electronics,3,1792.9,0.05,5109.77,North America
ORD-003131,2024-04-04,CUST-00730,PROD-0113,Analytics Platform,Software,2,485.0,0.1,873.0,Europe
ORD-002467,2024-04-04,CUST-00073,PROD-8729,Security Tools,Software,3,227.8,0.05,649.23,North America
ORD-002559,2024-04-04,CUST-00281,PROD-5665,Tablet Plus,Electronics,2,1593.57,0.0,3187.15,Latin America
ORD-002185,2024-04-04,CUST-00047,PROD-3498,Conference Table,Furniture,1,1467.47,0.05,1394.1,Europe
ORD-004255,2024-04-04,CUST-00205,PROD-8729,Security Tools,Software,1,651.13,0.0,651.13,North America
ORD-003649,2024-04-04,CUST-00229,PROD-2548,Project Manager,Software,1,416.76,0.0,416.76,Latin America
ORD-003223,2024-04-04,CUST-00135,PROD-1016,Laptop Pro,Electronics,5,1169.71,0.05,5556.13,Asia Pacific
ORD-002724,2024-04-04,CUST-00774,PROD-9308,Bookshelf,Furniture,1,1482.89,0.05,1408.75,North America
ORD-004215,2024-04-04,CUST-00027,PROD-6308,Smartwatch,Electronics,10,1062.3,0.0,10623.03,Europe
ORD-004319,2024-04-04,CUST-00197,PROD-6530,Headphones,Electronics,1,2493.2,0.0,2493.2,Middle East
ORD-002994,2024-04-04,CUST-00060,PROD-6302,Printer,Office Supplies,2,119.77,0.15,203.61,Asia Pacific
ORD-000411,2024-04-04,CUST-00497,PROD-2548,Project Manager,Software,3,428.73,0.15,1093.25,Asia Pacific
ORD-002865,2024-04-04,CUST-00044,PROD-4871,Organizer,Office Supplies,5,148.09,0.0,740.45,North America
ORD-001480,2024-04-04,CUST-00311,PROD-0113,Analytics Platform,Software,1,898.65,0.1,808.78,North America
ORD-001982,2024-04-04,CUST-00546,PROD-3850,Paper Pack,Office Supplies,3,35.84,0.0,107.52,Middle East
ORD-004739,2024-04-04,CUST-00551,PROD-6308,Smartwatch,Electronics,1,2346.58,0.1,2111.92,Latin America
ORD-004772,2024-04-04,CUST-00204,PROD-4871,Organizer,Office Supplies,3,131.07,0.15,334.23,Middle East
ORD-004770,2024-04-04,CUST-00984,PROD-3498,Conference Table,Furniture,10,421.1,0.0,4210.99,Asia Pacific
ORD-004534,2024-04-05,CUST-00473,PROD-0317,Pens Set,Office Supplies,2,141.65,0.05,269.13,Europe
ORD-002794,2024-04-05,CUST-00772,PROD-2548,Project Manager,Software,2,574.2,0.0,1148.4,North America
ORD-004455,2024-04-05,CUST-00904,PROD-6530,Headphones,Electronics,5,735.41,0.15,3125.48,Latin America
ORD-003390,2024-04-05,CUST-00655,PROD-4871,Organizer,Office Supplies,3,90.65,0.1,244.76,Middle East
ORD-003503,2024-04-05,CUST-00491,PROD-2368,Smartphone X,Electronics,3,1738.32,0.0,5214.96,Latin America
